ClientID,Name,TypeID,City,Region,Pricing
14023,Globaloptions,13,Freehold,NJ,2
14024,Recursos Montana Sa,13,Prineville,OR,2
14025,Osl Eatings,13,Meyersdale,PA,2
14026,Elite Nutritional Brands,13,Milford,CT,2
14027,Gratitude Starboard,13,Great Falls,MT,2
14028,Axiom Gold & Silver,13,Orting,WA,2
14029,Antaganternatinal,13,Fernandina Beach,FL,2
14030,Medl Fast Eatings,13,North Charleston,SC,2
14031,Great West Fish,13,Corbin,KY,1
14032,Mabwe Pizza,13,Rockville,MD,2
14033,Oro Mediterranean,13,Healy,AK,2
14034,First Cooks Eatings,13,Livermore,CA,2
14035,Mcgraw Hill Cooks,13,Panama City Beach,FL,2
14036,Desert Canadians,13,Eatonville,WA,2
14037,American Steak,13,Kutztown,PA,2
14038,Lifeapps Crum Media,13,Port Isabel,TX,2
14039,General Aircraft,13,Mt Pleasant,PA,2
14040,Universal Business,14,Los Gatos,CA,2
14041,Biota Feast,13,Dubuque,IA,2
14042,Brain Tree Lodge,13,Treasure Island,FL,2
14043,Carolina Power & Light,13,Muscatine,IA,2
14044,Esio Water & Beverage,13,Richfield,MN,2
14045,Mating Braeden Valley,13,Midland,MI,2
14046,Brookfield Fish,13,Cloquet,MN,2
14047,Frontier Masters,13,Urbana,OH,2
14048,L2 Love,13,Minot,ND,2
14049,Paulson Cal Delaware,13,Pocono Pines,PA,2
14050,Premier Alliance,13,Grants Pass,OR,2
14051,Cannabis-Rx,13,Fairhaven,MA,2
14052,Cnl Caffee Pub,13,Phoenix,AZ,1
14053,Ishares Dow Jones-Ubs,13,Stockbridge,GA,2
14054,Heartland Bridge Inn,13,Wappingers Falls,NY,1
14055,Sedatives Pvr ,13,Charleston,IL,2
14056,End Fuel Bar,13,Rock Valley,IA,2
14057,Jiu Feng Salon Hong,13,Woodstock,GA,2
14058,Primus Telepizzarie,13,Brooklyn,NY,2
14059,Eaton Foody,13,Putnam,CT,2
14060,Melanthios Bakery,13,Berkeley,CA,2
14061,Home Lock,13,Rochester,NY,2
14062,Apex 5,13,Norwalk,CT,3
14063,Allerayde Sab,13,Paxinos,PA,2
14064,Jameson Stanford,13,Wilmington,NC,2
14065,Punchline Entertainment,13,Kennebunkport,ME,1
14066,Bison Bread Bar,13,Ventura,CA,2
14067,Shang Hide Consultants,13,Davenport,FL,2
14068,Tulane Freeman,13,Surprise,AZ,2
14069,Moneyflow,13,Cape Coral,FL,2
14070,Homological Mountain,13,East Lansing,MI,2
14071,Morns Fresh Foody Vending,13,Chicago,IL,2
14072,Continental Airlines,13,Cincinnati,OH,1
14073,Cahaba Feast,13,Spring Creek,NV,2
14074,First Power & Light,15,Coppell,TX,1
14075,Buckingham Exploration,13,Tampa,FL,2
14076,Frontier Diversified,13,Lockport,IL,2
14077,Accommodated Accelerated Bakery,13,Knoxville,TN,2
14078,Cb Richard Ellis Drink,13,Harrison City,PA,2
14079,Blue Hill Rhino,13,Blue Hill,ME,2
14080,Agrivest Americas,13,Oakville,ON,1
14081,Bio-Carbon Cookery,13,Henrico,VA,2
14082,Aqualiv Bakes,13,Barneveld,NY,2
14083,Infinity Fish,13,Wilmington,NC,2
14084,Forever Zen,13,St Catharines,ON,2
14085,China Xibolun Restaurant,13,Wadsworth,OH,2
14086,Precision Chubby Bar,13,Los Angeles,CA,2
14087,Counteroffensive Apex 1,13,Rehoboth Beach,DE,1
14088,Clouted Cocina,13,Doylestown,PA,2
14089,Teckmine Noodles,13,Jacksonville,FL,2
14090,Euphonious Crescent Cooks,13,Troutman,NC,2
14091,Eco,13,Rockerville,SD,1
14092,Gc Net Lose,13,University Heights,OH,2
14093,Drywave Bakes,13,Kenosha,WI,2
14094,Access Yummy,13,Kemah,TX,2
14095,China Crum,13,Virginia Beach,VA,2
14096,Accesscookeryi Icecream,13,El Paso,TX,2
14097,Alazzio Entertainment,13,Roanoke,VA,2
14098,Cazador Bakery,13,Austin,TX,2
14099,Explore Anywhere Eating,13,Everett,WA,2
14100,Alas Bar,13,Edison,NJ,2
14101,Oak Ridge Rest,13,Kemah,TX,2
14102,Empire Sports,13,Breckenridge,CO,2
14103,Predictive Committed,13,Cody,WY,2
14104,Kids Only Market,13,Austin,TX,2
14105,Eworldnteractive,13,Juneau,AK,2
14106,Duos Restaurant,13,San Antonio,TX,2
14107,Dethrone Royalty Eatings,13,Grangeville,ID,2
14108,Medora Bar,13,Erie,PA,2
14109,Provided Bitcoin Shop,13,Dallas,TX,2
14110,Ids Noodles,13,Medford,MA,2
14111,My Fair Table,13,Old Orchard Beach,ME,2
14112,Cnl Macquarie Global,13,Bensalem,PA,2
14113,Global Karaoke Network,13,Charlotte,NC,2
14114,Frontier Longshort,13,Florence,OR,2
14115,American Copper Outlet,13,Napa,CA,1
14116,League Now Eatings,13,Chicago,IL,2
14117,Buscar,13,New York,NY,2
14118,Constellation Rest,13,Minneapolis,MN,2
14119,Bright Mountain,13,Bergheim,TX,2
14120,Bridgetech Eatings,14,New York,NY,2
14121,Crum Yearbook,13,Burton,OH,2
14122,Premiere Opportunities,13,St Petersburg,FL,2
14123,Aegea,13,Bremerton,WA,2
14124,Bhm Discretionary,13,Anniston,AL,2
14125,Cannabis Mediterranean,13,Chicago,IL,2
14126,Blue Star Entertainment,13,Artesia,NM,2
14127,Milwakee Rest,13,Tomahawk,WI,2
14128,Alphametrix Cooked,13,Bluffton,IN,2
14129,Cannabis Kinetics,13,West Springfield,MA,2
14130,Meat Pub of Sauron,13,Oak Lawn,IL,2
14131,Clean Enviro Tech Dining,13,Newburgh,NY,2
14132,American Mineral,13,Deerfield,IL,2
14133,Angstron Eatings Bar,13,Carlsbad,CA,2
14134,Cannabis Therapy Bar,13,Abilene,TX,2
14135,Snowing Eastern World,13,Dorchester,MA,2
14136,Ml Systematic Momentum,13,Garden City,NY,2
14137,Agricon Global Bar,13,Springfield,OR,2
14138,Relaxes Burned Panda,13,East Bridgewater,MA,2
14139,Bluerock Enhanced,13,Hanford,CA,2
14140,De Yang Lodge,13,Bellingham,WA,2
14141,Benefit Diner,13,Salinas,CA,2
14142,Innovate Building,13,Denver,CO,2
14143,First Social Networx,13,Oregon City,OR,2
14144,Cardio Vascular Love,13,Foley,AL,2
14145,Billmyparents,14,Palm Harbor,FL,2
14146,Frontier Heritage Series,13,Salisbury,NC,2
14147,Wreaking American Hostel,13,Kansas City,MO,2
14148,Art Dimensions,13,Waterbury,CT,2
14149,Berkeleygrahamtiverton,13,Dunwoody,GA,1
14150,Reeds,13,Longs,SC,2
14151,Osler,13,Tullahoma,TN,1
14152,Loveliness Pentair,13,Two Rivers,WI,2
14153,Sbor,13,Weatherford,TX,2
14154,Instantiating Evertec,13,Gilbert,AZ,2
14155,Cloud Star Outlet,13,Dayton,WA,2
14156,Quamtel,13,Spring,TX,2
14157,Valor Gold Bar,15,Durham,NC,2
14158,Viggle,13,Venice,FL,2
14159,Quint Media,13,CaÌ±on City,CO,2
14160,Qs Hoy Eats,13,Marksville,LA,1
14161,Inventtech,13,Old Bethpage,NY,2
14162,Tegal Joint,13,Austin,TX,2
14163,Wikilime,13,Flagler Beach,FL,2
14164,Anythingit,13,Yarmouth,ME,2
14165,Superlight,13,Annville,PA,2
14166,Pay Fast,15,Farmington,CT,2
14167,Z3 Enterprises,13,Opelousas,LA,2
14168,Merica Bar,13,Santa Barbara,CA,2
14169,Provest Global,13,Hilton Head Island,SC,2
14170,No Show,13,Chicago,IL,2
14171,Internet Patents Bar,13,Port Jefferson,NY,2
14172,Myos Bar,13,Cleveland,OH,2
14173,Laughter Mokita,13,Wayne,NE,2
14174,Xodtec Led,13,Kingfield,ME,2
14175,Millennia,13,Santa Monica,CA,2
14176,Nielsen Nv,13,Gloucester City,NJ,2
14177,Trig Bakery 1,13,St Petersburg,FL,2
14178,Fallopian Nuo,13,Lambertville,MI,2
14179,Ravenwood Bourne,13,Lacey,WA,2
14180,Snackfoody,13,Buzzards Bay,MA,2
14181,Rango,13,Southern Shores,NC,2
14182,Rarus Pizza,13,Athelstane,WI,2
14183,Tireless Steps,13,Sarasota,FL,2
14184,Webmediabrands,13,Blue Ridge,GA,2
14185,Ic Punch Media,13,Sanford,NC,2
14186,Great East,13,Chicago,IL,2
14187,Mindesta,13,Bayfield,CO,2
14188,Novo Energies Bar,13,Aberdeen,NJ,2
14189,W P Carey,13,Bend,OR,2
14190,Technest Eatings,13,Sault Ste Marie,MI,2
14191,Gold Eatings Bar,13,Homewood,AL,2
14192,Intervia,13,Beaumont,TX,2
14193,Smack Sportswear,10,Denver,CO,2
14194,Fal Exploration Pizzeria,13,Linton,ND,2
14195,Keating Cal,13,Long Beach Township,NJ,2
14196,Tnx Maverick Lunchroom,13,Red Lodge,MT,2
14197,Narnia Bar,14,Carmel,IN,2
14198,Mojo,13,Bowling Green,OH,2
14199,Lilm,13,Philadelphia,PA,2
14200,Glassesoff,13,Buchanan,MI,2
14201,Van Eck Merk Gold,13,New York,NY,2
14202,Rapid Eatings,13,Overland Park,KS,2
14203,Innocent,13,Mount Pleasant,SC,2
14204,Southern Bakes,13,Houston,TX,2
14205,Sun America Bar,13,Brooklyn,NY,2
14206,Paws Pet,13,Chicopee,MA,2
14207,Herbst Gaming,13,Parkesburg,PA,2
14208,Simplepons,13,Austin,TX,2
14209,Nogal,13,Burlington,IA,2
14210,White Supply,12,Wayne,NJ,2
14211,Stratum Eatings,13,Portland,OR,2
14212,Venza Gold Bar,10,Corte Madera,CA,2
14213,Thrustbar,13,San Antonio,TX,2
14214,Secure Netcheckin,13,Sandy,UT,1
14215,Metu Brands,13,Marquette,MI,2
14216,Vantage Mcaffee,13,Newberry,FL,2
14217,Living Breath Palate,13,Manhattan,KS,2
14218,Liberty Media Bar,14,Litchfield Park,AZ,2
14219,Pacific Biomarkers,13,Williamsburg,VA,2
14220,Go Green Directories,13,New York,NY,2
14221,Mobile Burned,13,Dallas,TX,2
14222,Mass Bread,13,Wilmette,IL,2
14223,Obscene Jeans Bar,13,Reno,NV,2
14224,Stratus Media,13,Berea,OH,2
14225,Thunder Fusion Pizzeria,13,Orchard Park,NY,2
14226,Vanell Bar,13,Franklin,WI,2
14227,Cakemill Media Bar,13,Buffalo,NY,2
14228,Singular Chef,13,La Mesa,CA,2
14229,Rock Run Bakery,13,Winters,TX,2
14230,Internet Cal,13,Roscoe,MT,2
14231,Univest Tech,13,Coachella,CA,2
14232,Standard Gold Eatings,13,Roxbury,MA,2
14233,Texada,13,San Jose,CA,2
14234,Jumpkicks,13,Jupiter,FL,2
14235,Medianet,13,Kingston,NY,2
14236,Mammatech Dining,13,Glen Burnie,MD,2
14237,Sports Asylum,13,Hailey,ID,2
14238,Silverwood Bakery,13,Charlottesville,VA,2
14239,Secure Window Blinds,13,Janesville,WI,2
14240,Dna Precious Fruits,13,Champion,MI,2
14241,Nano Labs,14,COCOA,FL,2
14242,Poly Shield Bakes,13,Fargo,ND,2
14243,Ndb,13,Campbell,CA,2
14244,Wikifamilies,13,Hagersville,ON,2
14245,Neumedia,13,Canton,OH,2
14246,Pure Snax Lodge,13,Brooklyn,NY,2
14247,Huayue Mutfak,13,Carlsbad,CA,2
14248,Foreclosure Inn,13,Vancouver,WA,2
14249,Ubiquity,13,Naples,FL,2
14250,Florida Power Outlet,13,Lexington,KY,2
14251,Visitrade,13,Heath Springs,SC,2
14252,Horizontal Marketing,13,Dowagiac,MI,2
14253,Steak American,13,Palm Harbor,FL,2
14254,Victory Lg,13,Bluffton,SC,2
14255,Cimarron Soft,13,Lake Havasu City,AZ,2
14256,Promap Chophouse,13,Wakefield,RI,2
14257,Bone Biologics Bar,13,North Myrtle Beach,SC,2
14258,Prairie West Eatery,13,Santa Rosa,CA,1
14259,Naturewell,13,Stevensville,MI,2
14260,Nano Dimensions,13,Modesto,CA,2
14261,Unwall Lodge,13,Bel Air,MD,2
14262,Par Bread Barco,13,Little Rock,AR,2
14263,Web Wizard,13,Joliet,IL,2
14264,Winwheel Bullion,14,Chicago,IL,2
14265,Sona Fish,13,Jackson,MI,2
14266,Wmx Eatings,13,Warwick,RI,2
14267,Southern Bella,13,Mankato,MN,2
14268,Monarchy,13,New York,NY,2
14269,Tucana Lithium Bar,13,Rockwall,TX,2
14270,Emmaus Eatings,13,Erie,PA,2
14271,Viper Fish,13,Norwalk,CT,2
14272,Medient Studios,13,Maroa,IL,2
14273,Erickson Air-Crane,15,Carrollton,TX,2
14274,Veteransn,13,Kerrville,TX,2
14275,Realgold Lodge,13,Los Angeles,CA,1
14276,Twentyfourseven,13,Cypress,TX,2
14277,Impact Explorations,13,Lewisburg,PA,2
14278,Wiless Controls,13,Florissant,CO,2
14279,Mipcookery,13,Provincetown,MA,2
14280,Sharprock Fish,13,Mexico,MO,2
14281,Oryon Eatings,13,Manchester,VT,2
14282,Mediswipe,13,North Canton,OH,2
14283,Win Global Markets,13,St Charles,IL,1
14284,Pizzann Mo,13,Forestville,CA,2
14285,Xrpro,13,Myrtle Beach,SC,2
14286,Usmart Fast Device,13,Sitka,AK,2
14287,Patriot Minefinders,13,Indianola,MS,2
14288,Positions Neiman Marcus,13,Los Osos,CA,2
14289,Sinobiomed,13,Phoenix,AZ,2
14290,Sw Chinamports,13,Concord,NH,2
14291,Fifth & Pacific Nuggets,13,West Fargo,ND,2
14292,Paladin Worldwide,13,North Bay,ON,2
14293,Z Eatings,13,Myrtle Beach,SC,2
14294,Patent Fruits,13,San Diego,CA,2
14295,Tanaris Power Eatings,13,Destin,FL,2
14296,Red Rock Pictures,13,Calgary,AB,2
14297,Hidden Ladder,13,Seattle,WA,1
14298,Starboard Fish,13,Beaver Falls,NY,2
14299,Tc Power Cocina,13,Edison,NJ,2
14300,Antaga Lodge,13,San Francisco,CA,2
14301,Resumen Minutes,13,Norcross,GA,2
14302,Silver Horn Milk,13,Rock Hill,SC,2
14303,Raptor Networks,13,New York,NY,2
14304,Synergy Strips Bar,13,Dillon,MT,2
14305,Scbt Dished,13,Miami,FL,2
14306,Mcgraw-Hill Nuggets,13,Bend,OR,2
14307,Exp Drink Lodge,13,Haverhill,IA,2
14308,Verve,13,Mammoth Lakes,CA,1
14309,Prime Time Travel,13,Cascade Locks,OR,2
14310,General Sales & Drinks,13,Sewell,NJ,2
14311,Nabi,13,Stockbridge,WI,2
14312,Trunity Eatings,13,Portland,OR,1
14313,Liturgies Dukeprogress,13,Pittsburgh,PA,2
14314,Tempco,13,Bristol,RI,2
14315,Braeden Valley Finds,13,Pittsburgh,PA,2
14316,Movie Trailer Galaxy,13,Miami Springs,FL,2
14317,Smsa Katy Bakery,13,Raleigh,NC,2
14318,Paulson Mediterranean,13,Panama City,FL,2
14319,Misnomers RootB,13,Sargent,NE,2
14320,L3 Bar,13,Buffalo,NY,2
14321,Cnl Fruits Pub,13,Hood River,OR,2
14322,Intercore,13,Walling,TN,2
14323,Penn Virginia Resource,13,Detroit,MI,1
14324,Sound Kitchen,13,Liberal,KS,2
14325,Liberty Vision,13,Cleveland,OH,2
14326,Ptgi Eating,13,Block Island,RI,2
14327,Pristine Inn,13,Santa Rosa Beach,FL,2
14328,Price My Rent,14,Washington,DC,2
14329,Eclipsedentity,13,Twin Falls,ID,2
14330,Hospitality Science,13,New York,NY,2
14331,Resource Exchange of,13,Houston,TX,2
14332,Myothercountryclubcom,13,Hickory,NC,2
14333,Punchline Fish,13,El Paso,TX,2
14334,Greenchoice Lodge,13,Durango,CO,2
14335,Versant Lodge,13,Wellington,FL,2
14336,M Street Gallery,13,Newark,NJ,2
14337,Vault America,13,Lahaina,HI,2
14338,My Catalogs Online,13,Dover,DE,2
14339,Green 4 Media,13,Saint Augustine,FL,2
14340,Drowsed Continental Airlines,13,Johnson City,TN,2
14341,Visual Network Design,13,Boca Raton,FL,2
14342,Mainstream Entertainment,13,Springfield,MO,2
14343,Tierra Grande Fish,13,Frankenmuth,MI,2
14344,Falsify Accelerated Bakes,13,Oklahoma City,OK,2
14345,Chambers Street,13,Howard Beach,NY,2
14346,Yakun Salon,13,Hutto,TX,2
14347,Robocom,13,Irvington,NJ,2
14348,Nsu Fish,13,Canyon Lake,TX,2
14349,Infrared,13,Olive Branch,MS,2
14350,Youchange Eatings,13,Manitowish Waters,WI,2
14351,Now News Crum Media,13,Syracuse,NE,2
14352,Dimus,13,Spencer,IN,2
14353,Angled Precision Chubby,13,St Louis,MO,2
14354,Apex 1,13,Bethany Beach,DE,2
14355,Cocina Network,13,Elm Grove,WV,2
14356,Victory,13,Hayward,CA,2
14357,Crescent Cooks,13,Shreveport,LA,2
14358,Modern,13,Kamuela,HI,2
14359,Griffin Cal Net Lose,13,Pittsboro,NC,2
14360,World Wide Steaks,13,Glen Ellyn,IL,2
14361,Plasmatech,13,Cannonsburg,MI,2
14362,Paradigm Resource,13,Oakland Park,FL,2
14363,Chesapeake Midstream,13,Litchfield,IL,2
14364,America Fish,13,Kearney,NE,2
14365,Net Element Lodge,13,Las Vegas,NV,2
14366,Sports Media,13,Columbia,MO,2
14367,Lmk Global Fish,13,Centralia,WA,2
14368,Oak Ridge Micro-Energy,13,Solon,OH,2
14369,Sagebrush Gold,13,Hammond,LA,2
14370,Manipulative Bakery,13,Diamond Springs,CA,2
14371,Vitriol Café,13,Newport News,VA,2
14372,Greenrenewable,13,Webster,TX,2
14373,Information,13,Richmond,VA,2
14374,Exclusive Building,13,Brentwood,TN,2
14375,Xumanji Lodge,13,Dallas,TX,2
14376,Bitcoin Shop,13,Rahway,NJ,2
14377,Ids Sun Bakes,4,Fort Gratiot,MI,2
14378,Rohat Fish,13,New Orleans,LA,2
14379,Global Growth Pub,13,San Antonio,TX,2
14380,Republik Media,13,Prescott,AZ,2
14381,Black River Bread,13,Florence,AL,2
14382,Nybd Eating,13,White Bear Lake,MN,2
14383,Cascade Springs,13,Jamaica,NY,2
14384,Superfluous Sanchez,13,Raleigh,NC,2
14385,Bright Mountain Eating,13,East Brunswick,NJ,2
14386,Global Seafood,13,Floyd,VA,2
14387,Ihookup Social,13,Clayton,CA,2
14388,Premiere Publishing,13,Ferndale,MI,2
14389,Forever Valuable,13,Boca Raton,FL,2
14390,Ethnocentric Cooked Premier,13,Homestead,FL,2
14391,Flow Tech Cookery,2,Katy,TX,2
14392,Windaus Global,13,Davie,FL,2
14393,Green Global Salons,13,Murray,KY,2
14394,Lingas Fish,13,Boston,MA,2
14395,Landmark Meat Pub,13,Madison,MS,2
14396,Sky Power Diner,13,Atlantic Beach,FL,2
14397,Caervision Global,13,San Antonio,TX,2
14398,Hk Lodge,13,Geneva,IL,1
14399,Frac Water,13,San Rafael,CA,2
14400,Eastern World Hideaway,10,Miami,FL,2
14401,Systematic Momentum,13,Dublin,CA,2
14402,Bayhill Mediterranean,13,Burlington,NC,1
14403,Northern Pizza,13,Oakland,CA,2
14404,Bluerock Multifamily,13,Owensboro,KY,2
14405,Fun World Media,13,Harrisburg,PA,2
14406,Buckeye Eatery,13,Delta,BC,2
14407,New Found Shrimp,13,Clanton,AL,2
14408,Eption Restaurant,13,Mobile,AL,2
14409,Computer Vision,13,Ojai,CA,2
14410,Socialwise Formerly,14,East Bridgewater,MA,2
14411,Wintongraham ShishKabob,14,Crystal City,MO,2
14412,Ruler American Hostel,13,Chillicothe,OH,2
14413,Bourbon Brothers Eating,14,Kihei,HI,2
14414,Frontier Select,13,Kearney,MO,2
14415,Sitoa Global,13,Iowa City,IA,2
14416,Longview Cuisine,13,Bemidji,MN,2
14417,Oz Saferooms Bakes,13,Scottsdale,AZ,2
14418,Verilink Lunchroom,13,Rocky Hill,CT,2
14419,Stevia Agritech Dining,13,New Castle,DE,2
14420,Xumanii,13,Cuero,TX,2
14421,Touchit Bakes,13,Long Beach,CA,2
14422,Step Out,13,Longmont,CO,2
14423,Royale Eating,13,Washington,PA,2
14424,Farmacia Bar,13,Glen,NH,1
14425,Pleasant Kids,13,Duxbury,MA,2
14426,Colorado Gold Finds,13,Marlboro Township,NJ,2
14427,Titanron Ore ,13,Toronto,ON,2
14428,Futureland Bar,13,Columbia,SC,2
14429,World Stevia Bar,13,North Little Rock,AR,2
14430,Lingas,13,Tampa,FL,2
14431,Superlattice Power,13,Fort Lauderdale,FL,2
14432,Sungro Pizza,13,Newton,NJ,2
14433,Loreto Fish Dining,13,Nashville,TN,2
14434,Surf A Movie Inn,14,Madison,WI,2
14435,Encom,13,Minneapolis,MN,2
14436,Cryptosign,13,Kennebunk,ME,2
14437,Raider,13,Hammonton,NJ,1
14438,Pinewood Bakery,13,Duluth,MN,2
14439,Buckeye,13,Becida,MN,2
14440,Xterra Building,13,Charlotte,NC,2
14441,Moxian Eatings,13,St George,SC,1
14442,Cvsl,14,Wilmington,NC,2
14443,Spendsmart Codler,13,Tupelo,MS,2
14444,Smokin Concepts,13,Canton,MI,2
14445,Tivertongrahamtranstrend,13,Hastings,NE,2
14446,International,13,Portland,OR,2
14447,Wrestling,13,Oak Park,IL,2
14448,AsymmetriMediterranean,13,Terrace,BC,2
14449,Salon Gypsie,13,Gold Beach,OR,2
14450,Telepizzarie,13,El Dorado,AR,2
14451,Peevishly,14,Birmingham,AL,2
14452,Pan International,13,Lexington,MN,2
14453,Slimiest,13,Amarillo,TX,2
14454,Bioeaterys,13,East Hampton,NY,2
14455,Heritors Café,13,Monterey,CA,2
14456,Weyerhaeuser,13,Zachary,LA,2
14457,Alliance,13,Norman,OK,2
14458,Coffee-Indexed,13,Cupertino,CA,2
14459,Entertainment,14,Ithaca,NY,2
14460,Kitchens New,13,Grand Island,NE,2
14461,Salonce Cubes,13,Orangevale,CA,2
14462,Cocina Bar,13,Henrico,VA,2
14463,Leaderless,13,Providence,RI,2
14464,Hospitality Eatings,13,Marshfield,MA,2
14465,Banana Bioeaterys,13,Chicago,IL,2
14466,Fish Dining,13,Cullman,AL,2
14467,Stiffening,13,Oak Ridge,TN,2
14468,Couriers Yummy,13,Indianapolis,IN,2
14469,Regaining Eaterys,13,Sag Harbor,NY,1
14470,Nano-Restaurant,13,Windham,NY,2
14471,Traumata Feast,13,Kihei,HI,2
14472,Hangouts Biobakes,13,Springfield,TN,1
14473,Bloomfield Pub,13,Elmhurst,NY,2
14474,Layouts Yummy,13,Tempe,AZ,2
14475,Gill Eaterys,13,Pittsburgh,PA,2
14476,Biobakes,13,Saint Joseph,IL,2
14477,Slithering,13,Alys Beach,FL,1
14478,Entomological,13,Point Roberts,WA,2
14479,Eaterys,13,Katy,TX,2
14480,Sunamerica Debentures,13,Dallas,TX,2
14481,Yellowwood,13,Panama City,FL,2
14482,Fives Yummy,13,Denver,CO,2
14483,Comment Pizzarie,13,Rocky Point,NY,2
14484,Recites Pizzarie,13,La Crosse,WI,2
14485,Eaterys Bar,13,Annapolis,MD,2
14486,Sceptre Pizzarie,13,Annapolis,MD,2
14487,National Association,13,Keene,NH,2
14488,More Café,13,Rehoboth Beach,DE,2
14489,Lasing Lodge,13,Middlebury,VT,2
14490,Panda Cooperative,13,Rogue River,OR,2
14491,Limitedce Cubes,13,Rio Vista,CA,2
14492,Expiation Pizzarie,13,Carol Stream,IL,2
14493,Regrading Lodge,13,Carver,MA,2
14494,Footnotes Lodge,13,Yorktown,VA,2
14495,Sharp Lodge,14,Rocky River,OH,2
14496,Atonement Lodge,13,Marietta,GA,2
14497,Ruptured Lodge,13,Utica,NY,2
14498,Antimatter Limited,13,Richmond,VA,2
14499,Excluded Lodge,13,La Jolla,CA,2
14500,Unpublicised Limited,13,Tucson,AZ,2
14501,Footman Lodge,13,Pinconning,MI,2
14502,Defile Limited,13,Los Angeles,CA,2
14503,Consolidators Bar,13,State College,PA,2
14504,Conversion Pizzarie,13,San Jose,CA,2
14505,Unauthenticated Limited,13,Felton,CA,2
14506,Wont Limited,13,Little Rock,AR,1
14507,Brokenhearted,13,Mars,PA,2
14508,Sceptics Lodge,13,Clarks Summit,PA,2
14509,Fleeing Limited,13,Orlando,FL,2
14510,Smith Lodge,13,Albuquerque,NM,2
14511,Readies Lodge,13,Chicago,IL,2
14512,Thirty Limited,13,Sarasota,FL,2
14513,Cutler Lodge,13,Hilton Head Island,SC,2
14514,Unmerited Lodge,13,Lakewood,CO,2
14515,Geographers Lodge,13,Wakefield,MA,2
14516,Hyperbole Championships,13,Austin,TX,2
14517,Interconversion,6,Cranbury Township,NJ,2
14518,Eerily Limited,13,Louisville,KY,2
14519,Coo Limited,13,Simi Valley,CA,2
14520,Silhouette Lodge,13,Lancaster,OH,2
14521,Propositional,13,Memphis,TN,2
14522,Herbivores Lodge,13,Hudson,FL,2
14523,Pivoting Lodge,13,Emmitsburg,MD,1
14524,Sketchiest Limited,2,Provo,UT,2
14525,Dismembering,13,Beaverton,OR,2
14526,Tiddlers Limited,13,Saltillo,MS,2
14527,Motherless Limited,13,Indianapolis,IN,2
14528,Cooks Barmd,13,Delray Beach,FL,2
14529,Bandstand Entertainment,13,Chicago,IL,2
14530,BarBeralla,13,Beaverton,OR,2
14531,Baker Lampoon,13,Boise,ID,2
14532,Repentance Café,13,Lancaster,OH,2
14533,Wheat Limited,13,Sayville,NY,2
14534,Outflank Lodge,13,Clarksville,TN,2
14535,Tenet Lodge,13,Santa Barbara,CA,2
14536,Oldtimers Lodge,13,Medford,WI,2
14537,Hoarsely Pizzarie,13,Orange City,FL,2
14538,Homes Lodge,13,Puyallup,WA,2
14539,Finiteness Limited,13,Libby,MT,2
14540,Parboil Lodge,13,Richland,WA,2
14541,Tradition Limited,13,Burnaby,BC,2
14542,Legality Limited,13,McHenry,MD,2
14543,Greennology,13,Littleton,CO,2
14544,Klaxons Limited,13,Danville,IL,2
14545,Bleeping Lodge,13,Colorado Springs,CO,2
14546,Likelihood Lodge,13,Elk River,MN,2
14547,Ailerons Lodge,13,Lancaster,PA,2
14548,Waders Salads,13,Clarendon Hills,IL,2
14549,International Bar,13,Hopewell,NJ,2
14550,Steamroller Lodge,13,Winterville,NC,2
14551,Spinoff Lodge,13,Shelton,CT,2
14552,Investigation,13,Chicago,IL,2
14553,Magnifying Lodge,13,LaGrange,KY,2
14554,Barbers Lodge,13,Staten Island,NY,2
14555,Convening Mixes,13,Claremont,NH,2
14556,Liberate Lodge,13,Virginia Beach,VA,2
14557,Securitization,13,Lansdale,PA,2
14558,SerraMix,13,Santa Rosa,CA,2
14559,Mole Lodge,13,Irvine,CA,2
14560,Nape Entertainment,13,Hamilton,MT,2
14561,Allelic Lodge,13,Vineland,NJ,2
14562,Dumplings Limited,13,Miami,FL,2
14563,Hawser Lodge,13,Whitefish,MT,2
14564,Element Entertainment,13,East Brunswick,NJ,2
14565,Wined Lodge,13,Loma,CO,2
14566,Cursor Lodge,13,Schaumburg,IL,2
14567,Demeaned Lodge,13,Hampton,NH,2
14568,Slaughterer International,13,Williamsville,NY,2
14569,Tragic Lodge,13,Northville,MI,2
14570,Psephologist,13,Chesterfield,MO,2
14571,Meteorite Limited,13,Minneapolis,MN,2
14572,Pragmatism Lodge,12,Las Vegas,NV,2
14573,Browsers Limited,13,Ellensburg,WA,2
14574,Haltered Lodge,13,Santa Rosa Beach,FL,2
14575,Craters Entertainment,13,Carmel,IN,2
14576,Championships,13,Big Sky,MT,2
14577,Beautiful Lodge,13,Ocean Springs,MS,2
14578,Sensitive Lodge,13,New Smyrna Beach,FL,2
14579,Anion Lodge,13,E Greenwich,RI,2
14580,Finders Keepers Supermarkets,13,S Pittsburg,TN,2
14581,Hexagon Lodge,13,Nashville,TN,2
14582,Castanet Lodge,13,Toms River,NJ,2
14583,Armpits Bakes,13,East Amherst,NY,2
14584,Shriekers Bakes,13,Warsaw,NC,2
14585,Diminishes Bakes,13,New York,NY,2
14586,Protactinium Kitchens,13,Rochester,NH,2
14587,Journey Bakes Bar,13,Beverly Hills,CA,2
14588,Habituate Bakes,13,Munising,MI,2
